tier,score,name,category,city,rating,reviews,has_website,website_type,website_url,address,phone,rank_pos,search_query
HOT,150,Rio Vista Dentistry,cosmetic dentist,Harlingen,4.9,432,False,none,,802 TX-499 Loop #1,,1,top rated cosmetic dentist near Harlingen tx
HOT,150,Legacy Dental,cosmetic dentist,Brownsville,4.9,2600,False,none,,2200 Boca Chica Blvd #138,,1,cosmetic dentist in Brownsville tx
HOT,150,Daydream Family Dentistry - Airway Dentistry,cosmetic dentist,Weslaco,5.0,501,False,none,,519 S Missouri Ave,,1,top rated cosmetic dentist near Weslaco tx
HOT,150,Rodeo Dental & Orthodontics of San Benito,cosmetic dentist,San Benito,4.9,3300,False,none,,1141 US-77 BUS #G,,1,top rated cosmetic dentist near San Benito tx
HOT,150,Rodeo Dental & Orthodontics of Donna,cosmetic dentist,Donna,5.0,1900,False,none,,1814 East Highway 2 Ste. D,,1,cosmetic dentist in Donna tx
HOT,150,"Texas Center for Cosmetic Dentistry, Dr. Guy Lewis and Dr. Teddy",cosmetic dentist,Donna,4.9,398,False,none,,Closes soon,,1,top rated cosmetic dentist near Donna tx
HOT,150,Alamo Family & Cosmetic Dentistry,cosmetic dentist,Alamo,4.9,312,False,none,,,,1,top rated cosmetic dentist near Alamo tx
HOT,150,J. Castillo Cosmetic & Family Dentistry,cosmetic dentist,Hidalgo,4.9,910,False,none,,Closes soon,,1,best cosmetic dentist in Hidalgo texas
HOT,150,"Hilda's Beauty Salon of Weslaco, TX",hair salon,Weslaco,4.6,326,False,none,,,(956) 314-8406,1,hair salon in Weslaco tx
HOT,150,City Cafe & Catering,catering,McAllen,4.7,277,False,none,,2901 N 10th St Suite H,,1,catering in McAllen tx
HOT,150,Todo Natural Restaurant & Catering,catering,Brownsville,4.8,243,False,none,,1100 North Expy,,1,catering in Brownsville tx
HOT,150,Agua Dental - Edinburg,dentist,Edinburg,4.9,1300,False,none,,307 E University Dr,,1,dentist in Edinburg tx
HOT,150,Smith Dental,dentist,Mission,4.9,534,False,none,,308 S Bryan Rd,,1,best dentist in Mission texas
HOT,150,Texas Dermatology - Alamo Heights,dermatologist,Alamo,4.8,1600,False,none,,Closes soon,,1,dermatologist in Alamo tx
HOT,145,Eagle Insurance,insurance agent,Mission,5.0,707,False,none,,7+ years in business,(956) 620-2028,2,best insurance agent in Mission texas
HOT,145,Red Square Dental & Orthodontics,orthodontist,Edinburg,4.8,850,False,none,,2702 Cornerstone Blvd,,2,best orthodontist in Edinburg texas
HOT,145,Rodeo Dental & Orthodontics,orthodontist,Mission,4.9,1200,False,none,,2423 E Expressway 83 #300,,2,orthodontist in Mission tx
HOT,145,"Dr. Stephen P. Shepard, D.D.S., M.S.D",orthodontist,Harlingen,4.9,203,False,none,,2022 E Harrison Ave,,2,orthodontist in Harlingen tx
HOT,145,Rodeo Dental & Orthodontics,orthodontist,Brownsville,4.9,2600,False,none,,2155 Ruben M Torres Blvd Suite 4,,2,top rated orthodontist near Brownsville tx
HOT,145,Optical Illusion,optometrist,McAllen,4.8,446,False,none,,423 W Nolana Ave,(956) 631-3366,2,optometrist in McAllen tx
HOT,145,Eyemart Express,optometrist,McAllen,4.8,1300,False,none,,506 E Expressway 83,(956) 664-2223,2,top rated optometrist near McAllen tx
HOT,145,Edinburg Vision Center - Oftalmologia,optometrist,Edinburg,4.3,1300,False,none,,"2301 South, US-281",(956) 383-5581,1,optometrist in Edinburg tx
HOT,145,Eyemart Express,optometrist,Brownsville,4.9,795,False,none,,101 Morrison Rd Ste C,(956) 465-0083,2,best optometrist in Brownsville texas
HOT,145,Ambra,restaurant,McAllen,4.8,2200,False,none,,1200 Auburn Ave Suite 200,,2,restaurant in McAllen tx
HOT,145,The Patio on Guerra,restaurant,McAllen,4.6,909,False,none,,116 S 17th St,,2,best restaurant in McAllen texas
HOT,145,Barrel House Kitchen & Bar,restaurant,Edinburg,4.3,352,False,none,,1927 S Tourist Dr,,1,restaurant in Edinburg tx
HOT,145,Sidebar RGV,restaurant,Edinburg,4.7,447,False,none,,215 E University Dr,,2,restaurant in Edinburg tx
HOT,145,Ambra,restaurant,Edinburg,4.8,2200,False,none,,,,2,best restaurant in Edinburg texas
HOT,145,Buena Vida Mexican Cuisine,restaurant,Mission,4.9,476,False,none,,2308 E 1st St suite. 2,,2,restaurant in Mission tx
HOT,145,Papas & Papas,restaurant,Harlingen,4.8,339,False,none,,6704 W Expy 83,,2,best restaurant in Harlingen texas
HOT,145,Southern Roots Blooms Bubbly & Brunch,restaurant,Pharr,4.5,226,False,none,,404 I-2 Building A Ste. 21,,2,restaurant in Pharr tx
HOT,145,El Botanero by 100% AM,restaurant,Pharr,4.7,748,False,none,,,,2,top rated restaurant near Pharr tx
HOT,145,Uncle Chops Food Court,restaurant,Weslaco,4.8,437,False,none,,200 S Border Ave,,2,best restaurant in Weslaco texas
HOT,145,Uncle Chops Food Court,restaurant,Donna,4.8,437,False,none,,,,2,top rated restaurant near Donna tx
HOT,145,The Republic of the Rio Grande,restaurant,Rio Grande City,4.7,3700,False,none,,,,2,restaurant in Rio Grande City tx
HOT,145,Pirates Landing Restaurant,restaurant,Port Isabel,4.3,4800,False,none,,110 N Garcia St,,1,restaurant in Port Isabel tx
HOT,145,Dirty Al's at Pelican Station,restaurant,Port Isabel,4.5,2800,False,none,,201 S Garcia St,,2,restaurant in Port Isabel tx
HOT,145,Blackbeards',restaurant,South Padre Island,4.4,7800,False,none,,103 E Saturn Ln,,1,restaurant in South Padre Island tx
HOT,145,LongBoard Bar and Grill,restaurant,South Padre Island,4.5,4100,False,none,,205 W Palm St,,2,best restaurant in South Padre Island texas
HOT,145,Tijerina Family & Cosmetic Dentistry of McAllen,cosmetic dentist,McAllen,5.0,516,False,none,,4121 N 22nd St,,2,best cosmetic dentist in McAllen texas
HOT,145,A.C. Villarreal Family Dental,cosmetic dentist,Edinburg,4.8,638,False,none,,1123 S 10th Ave,,2,cosmetic dentist in Edinburg tx
HOT,145,Drake Family Dentistry,cosmetic dentist,Harlingen,4.9,807,False,none,,2319 E Tyler Ave,,2,top rated cosmetic dentist near Harlingen tx
HOT,145,"Cristina Sosa Anderson, D.D.S.",cosmetic dentist,Brownsville,4.9,458,False,none,,800 E Los Ebanos Blvd,,2,cosmetic dentist in Brownsville tx
HOT,145,David Pedley D.D.S. Family and Cosmetic Dentistry,cosmetic dentist,Brownsville,4.9,304,False,none,,127 E Price Rd,,2,top rated cosmetic dentist near Brownsville tx
HOT,145,Smile Magic of Weslaco,cosmetic dentist,Weslaco,4.9,1800,False,none,,802 N Texas Blvd,,2,top rated cosmetic dentist near Weslaco tx
HOT,145,Martinez Dental Group,cosmetic dentist,San Benito,4.7,249,False,none,,985 S Sam Houston Blvd #3064,,2,top rated cosmetic dentist near San Benito tx
HOT,145,Rodeo Dental & Orthodontics of Alamo,cosmetic dentist,Alamo,4.9,1400,False,none,,1449 W Duranta Ave suite a,,2,best cosmetic dentist in Alamo texas
HOT,145,Arcade Dental - Pharr,cosmetic dentist,Hidalgo,5.0,978,False,none,,,,2,best cosmetic dentist in Hidalgo texas
HOT,145,Rio Grande Family Dental,cosmetic dentist,Rio Grande City,4.8,320,False,none,,,,2,best cosmetic dentist in Rio Grande City texas
HOT,145,Smiles On The Bay,cosmetic dentist,South Padre Island,5.0,1200,False,none,,Closes soon,,2,top rated cosmetic dentist near South Padre Island tx
HOT,145,Escobar Auto Electric & Parts,electrician,Weslaco,4.5,355,False,none,,,(956) 968-9542,2,best electrician in Weslaco texas
HOT,145,City Cafe & Catering,catering,Mission,4.7,277,False,none,,,,2,catering in Mission tx
HOT,145,Ain’t She Grand BBQ Co.,catering,Donna,4.9,267,False,none,,,(956) 975-0778,2,best catering in Donna texas
HOT,145,Westlake Family Dentistry,dentist,Brownsville,4.9,1000,False,none,,3020 W Alton Gloor Blvd Suite D,,2,top rated dentist near Brownsville tx
HOT,145,Southeast Texas Dermatology,dermatologist,Port Isabel,4.6,402,False,none,,Closes soon,(409) 729-2262,2,best dermatologist in Port Isabel texas
HOT,140,America's Best Contacts & Eyeglasses,optometrist,Mission,4.2,382,False,none,,2515 E Expressway 83 Suite 300,(956) 682-4058,2,optometrist in Mission tx
HOT,140,"Trevino,s auto repair body shop",auto body shop,Mercedes,,956,False,none,,213 S Ohio Ave,(956) 272-7527,1,auto body shop in Mercedes tx
HOT,140,Nana's Taqueria,restaurant,Weslaco,4.4,4700,False,none,,1806 S International Blvd,,2,restaurant in Weslaco tx
HOT,140,El Dorado Restaurant,restaurant,Alamo,4.3,1600,False,none,,755 Main St,,2,best restaurant in Alamo texas
HOT,140,Sea Ranch Restaurant,restaurant,South Padre Island,4.4,2900,False,none,,"1 Padre Blvd, 33330 State Park Rd HWY 100",,2,restaurant in South Padre Island tx
HOT,140,Head To Toes Rehab,physical therapist,Hidalgo,,956,False,none,,2251 N 10th St,(956) 843-2691,1,best physical therapist in Hidalgo texas
HOT,139,A Perfect Smile Orthodontics,orthodontist,Edinburg,4.9,2100,False,none,,,,3,best orthodontist in Edinburg texas
HOT,139,Rodeo Dental & Orthodontics,orthodontist,Brownsville,4.9,3900,False,none,,1634 Central Blvd,,3,top rated orthodontist near Brownsville tx
HOT,139,Idea Family Dentistry & Orthodontics,orthodontist,Pharr,5.0,577,False,none,,310 S Cage Blvd,(956) 223-4754,3,orthodontist in Pharr tx
HOT,139,Buena vista Optical & Eye Clinic,optometrist,McAllen,4.7,632,False,none,,521 S 10th St,(956) 468-4040,3,optometrist in McAllen tx
HOT,139,Walmart Vision & Glasses,optometrist,Edinburg,4.9,581,False,none,,1724 W University Dr,(956) 318-0995,3,best optometrist in Edinburg texas
HOT,139,LensCrafters,optometrist,Mission,4.9,798,False,none,,,(956) 682-4428,3,best optometrist in Mission texas
HOT,139,Visionworks Sunrise Mall,optometrist,Brownsville,4.9,477,False,none,,2370 Frontage Rd Space 1532,(956) 544-6405,3,best optometrist in Brownsville texas
HOT,139,Walmart Vision & Glasses,optometrist,San Benito,5.0,628,False,none,,1126 US-77,(956) 361-9047,3,best optometrist in San Benito texas
HOT,139,Oak Hill Eye Care,optometrist,Hidalgo,4.9,1600,False,none,,Closes soon,(512) 288-0444,3,top rated optometrist near Hidalgo tx
HOT,139,Moon Restaurant & Mixology,restaurant,Mission,4.7,441,False,none,,1603 E Griffin Pkwy suite A,,3,restaurant in Mission tx
HOT,139,"Walk-On's Sports Bistreaux - Harlingen, TX",restaurant,Harlingen,4.8,1200,False,none,,97 Bass Pro Drive,,3,restaurant in Harlingen tx
HOT,139,LA TORTERIA,restaurant,Pharr,4.9,461,False,none,,1401 S Jackson Rd #5,,3,restaurant in Pharr tx
HOT,139,Cortino's,restaurant,Weslaco,4.7,806,False,none,,3812 Business Hwy 83 E,,3,best restaurant in Weslaco texas
HOT,139,Cabo Bar and Grille,restaurant,San Benito,4.6,220,False,none,,2301 W US-77,,3,restaurant in San Benito tx
HOT,139,Dos Olivos Market Harlingen,restaurant,San Benito,4.7,466,False,none,,,,3,top rated restaurant near San Benito tx
HOT,139,Formacio Pizzeria,restaurant,Mercedes,4.7,1900,False,none,,342 W 3rd St,,3,restaurant in Mercedes tx
HOT,139,Café Nashta,restaurant,Mercedes,4.7,369,False,none,,7013 East Expressway 83 Suite A,,3,best restaurant in Mercedes texas
