tier,score,name,category,city,rating,reviews,has_website,website_type,website_url,address,phone,rank_pos,search_query
WARM,64,"ALANIZ LAW FIRM, PLLC",criminal defense attorney,San Benito,4.0,8,False,none,,3+ years in business,(956) 399-0222,3,criminal defense attorney in San Benito tx
WARM,64,Daniel J Garcia Law Office,criminal defense attorney,Rio Grande City,5.0,3,False,none,,10+ years in business,(956) 488-8170,3,criminal defense attorney in Rio Grande City tx
WARM,64,Hernandez Auto Repair,auto repair shop,Donna,4.2,17,False,none,,7+ years in business,(956) 732-1172,3,auto repair shop in Donna tx
WARM,60,Hidalgo County Health Department - Hidalgo Clinic,urgent care,Hidalgo,2.5,4,False,none,,702 E Ramon Ayala Dr,(956) 843-2659,2,urgent care in Hidalgo tx
WARM,60,Lily's Nails & Spa,nail salon,Hidalgo,,0,False,none,,,(956) 414-1608,2,nail salon in Hidalgo tx
WARM,60,Grit47 Fitness,gym,Hidalgo,,0,False,none,,Grit47 Fitness,(956) 777-6347,2,gym in Hidalgo tx
WARM,60,"The Franke Law Firm, P.C.",personal injury lawyer,South Padre Island,3.0,2,False,none,,10+ years in business,(956) 761-3660,2,personal injury lawyer in South Padre Island tx
WARM,60,Law Offices of Oscar X. Garcia,divorce attorney,Port Isabel,,0,False,none,,410 S Garcia St,(956) 554-3000,2,divorce attorney in Port Isabel tx
WARM,60,Legacy Automotive & Motorsports Repair,auto repair shop,Mercedes,,0,False,none,,2190 W Business 83,(956) 294-1025,2,auto repair shop in Mercedes tx
WARM,59,Norberto Cantu Jr Family Dentist,orthodontist,Rio Grande City,3.9,16,False,none,,"5342 US-83 BLD C, STE 5",(956) 487-4746,3,best orthodontist in Rio Grande City texas
WARM,59,Guevara's Plumbing,plumber,San Benito,3.7,10,False,none,,,(956) 592-5142,3,plumber in San Benito tx
WARM,59,Sunshine Family Dentistry,dentist,San Benito,3.9,18,False,none,,1389 W Business 77,(956) 399-9929,3,best dentist in San Benito texas
WARM,59,Rehab Plus,physical therapist,Donna,3.7,9,False,none,,5216 FM493,(956) 377-5350,3,physical therapist in Donna tx
WARM,59,Eloy Sepulveda Law Office,criminal defense attorney,Weslaco,3.9,11,False,none,,10+ years in business,(956) 968-1937,3,criminal defense attorney in Weslaco tx
COLD,54,Pediatric and Adult Clinic,urgent care,Port Isabel,3.5,4,False,none,,1200 TX-100 STE 5,(956) 433-5022,3,urgent care in Port Isabel tx
COLD,54,Octovio's Remodeling & Glass,home remodeler,Port Isabel,3.0,4,False,none,,10+ years in business,(956) 943-3464,3,home remodeler in Port Isabel tx
COLD,54,AG3 Home Repairs & Maintenance,home remodeler,South Padre Island,3.0,2,False,none,,AG3 Home Repairs & Maintenance,(956) 551-2220,3,home remodeler in South Padre Island tx
COLD,54,Salazar Electrical Services LLC,electrician,Weslaco,,0,False,none,,Closed,(956) 650-0319,3,top rated electrician near Weslaco tx
COLD,54,The Electrical Doctor,electrician,San Benito,,0,False,none,,Closed,(956) 238-1433,3,top rated electrician near San Benito tx
HOT,125,Nail Spa Alamo TX,nail salon,Alamo,4.5,539,True,social,https://nailspaalamotx.com/,,(956) 783-1669,1,nail salon in Alamo tx
HOT,125,Arcade Dental - Pharr,cosmetic dentist,Pharr,5.0,978,True,social,https://www.arcadedentaltx.com/,8001 S Jackson Rd #4,(956) 300-4111,1,cosmetic dentist in Pharr tx
HOT,125,Legacy Dental,dentist,Brownsville,4.9,2600,True,social,https://www.legacydentaltx.com/?utm_source=google&amp;utm_medium=google_business_profile&amp;utm_campaign=website_click,2200 Boca Chica Blvd #138,(956) 986-2222,1,dentist in Brownsville tx
HOT,120,Infinity AC Service LLC.,hvac contractor,Pharr,5.0,250,True,social,https://infinityactx.com/,,(956) 306-1322,2,hvac contractor in Pharr tx
HOT,120,Nail Goddesses,nail salon,Weslaco,4.8,298,True,social,http://facebook.com/NailGoddessesllc/,,(956) 593-7794,2,nail salon in Weslaco tx
HOT,120,Velvet Nail Bar,nail salon,Alamo,4.9,391,True,social,https://velvetnailbartx.com/,,(210) 444-9020,2,best nail salon in Alamo texas
HOT,120,Legacy Smiles,cosmetic dentist,San Benito,5.0,452,True,social,http://www.legacysmilestx.com/,Closes soon,(956) 622-3052,2,best cosmetic dentist in San Benito texas
HOT,120,Yesenia Resendez Salon & Spa,hair salon,Edinburg,4.9,237,True,social,http://www.facebook.com/yeseniaresendezsalonandspa,,(956) 383-4331,2,hair salon in Edinburg tx
HOT,120,Westlake Family Dentistry,dentist,Brownsville,4.9,1000,True,social,http://westlakefamilydentistrytx.com/,3020 W Alton Gloor Blvd Suite D,(956) 420-8689,2,best dentist in Brownsville texas
HOT,115,Perez Remodeling,home remodeler,Mercedes,,956,True,social,https://www.facebook.com/perezremodeling.net,841 Dawson Rd,(956) 463-0965,1,best home remodeler in Mercedes texas
HOT,115,Alamo Nails,nail salon,Alamo,4.4,329,True,social,https://www.facebook.com/Alamo-Nails-623832884434876/,,(956) 783-2737,2,nail salon in Alamo tx
HOT,114,Diva Nails,nail salon,Brownsville,4.7,443,True,social,https://www.facebook.com/share/1GZk1us7BN/?mibextid=wwXIfr,,(956) 544-0778,3,best nail salon in Brownsville texas
HOT,114,Chillax Nail Lounge,nail salon,Mercedes,4.9,4400,True,social,https://www.facebook.com/share/1AT1bky8Mn/?mibextid=wwXIfr,,(832) 889-5280,3,best nail salon in Mercedes texas
HOT,114,PROSPORTS MASSAGE CLINIC,massage therapist,Edinburg,4.9,276,True,social,https://www.facebook.com/prosportsmassagergv/,3009 Regency Dr,(956) 648-5791,3,massage therapist in Edinburg tx
HOT,114,Ground Savage Brazilian Jiu-Jitsu,martial arts,Brownsville,5.0,322,True,social,https://www.facebook.com/Groundsavagebjj?mibextid=LQQJ4d,5+ years in business,(956) 336-3116,3,martial arts in Brownsville tx
HOT,114,Emporio M Hairsalon,hair salon,McAllen,4.6,204,True,social,https://www.facebook.com/emporiomhairsalon?mibextid=ZbWKwL,,(956) 627-5976,3,best hair salon in McAllen texas
HOT,104,Tavo's Auto Body Shop,auto body shop,Mercedes,,956,True,social,https://www.facebook.com/profile.php?id=100089835255406,Closed,(956) 314-7547,3,best auto body shop in Mercedes texas
HOT,100,Gilberto Falcon Law Office,immigration lawyer,Rio Grande City,4.9,143,True,social,https://www.facebook.com/falconwingsofjustice/,10+ years in business,(956) 487-6363,1,best immigration lawyer in Rio Grande City texas
HOT,100,Island Family Eyecare,optometrist,South Padre Island,5.0,116,True,social,https://www.islandfamilyeyecaretx.com/,Closes soon,(361) 529-7570,1,best optometrist in South Padre Island texas
HOT,100,Del Valle Tax Services,accountant,Donna,4.9,101,True,social,https://www.facebook.com/DelValleTaxServices956?mibextid=LQQJ4d,3+ years in business,(956) 420-1045,1,accountant in Donna tx
HOT,100,"Quick Roofing & Restoration, LLC",roofing contractor,Hidalgo,4.9,112,True,social,http://quickroofingtx.com/,,(903) 505-5720,1,top rated roofing contractor near Hidalgo tx
HOT,95,Iron Core Gym,gym,Harlingen,4.8,162,True,social,https://www.ironcoregymtx.com/,7+ years in business,(956) 216-7555,2,gym in Harlingen tx
HOT,95,Robert's Auto Repair,auto body shop,Port Isabel,4.8,121,True,social,https://www.facebook.com/pages/Roberts-Auto-Repair/154998974537174,10+ years in business,(956) 943-7333,2,best auto body shop in Port Isabel texas
HOT,95,My Hair Studio,hair salon,McAllen,4.8,104,True,social,https://www.facebook.com/myhairstudio2313/,,(956) 627-3305,2,hair salon in McAllen tx
HOT,95,"Paisano Income Tax, Insurance, Multiservices",accountant,Alamo,5.0,151,True,social,https://paisanotax.com/,5+ years in business,(956) 961-4900,2,accountant in Alamo tx
HOT,95,Physio Plus,physical therapist,Hidalgo,5.0,123,True,social,http://www.physioplustx.com/,,(903) 492-5215,2,best physical therapist in Hidalgo texas
HOT,95,Castillo Roofing,roofing contractor,Harlingen,4.9,173,True,social,https://www.castillotx.com/,Closed,(956) 264-2477,2,best roofing contractor in Harlingen texas
HOT,90,Veterinary Wellness Center,veterinarian,Edinburg,4.3,199,True,social,https://vetwelltx.com/,7+ years in business,(956) 386-9310,2,veterinarian in Edinburg tx
HOT,89,Sunshine Nails & Spa,nail salon,Harlingen,4.7,162,True,social,https://m.facebook.com/sunshine122020/,,(956) 496-2230,3,nail salon in Harlingen tx
HOT,89,Alpha Fitness,gym,Brownsville,4.9,155,True,social,https://www.alphafitnesstx.com/,7+ years in business,(956) 312-6689,3,best gym in Brownsville texas
HOT,89,Collision Worx of Mission,auto body shop,Mission,4.7,194,True,social,https://www.collisionworxx.com/,3+ years in business,(956) 591-0323,3,auto body shop in Mission tx
HOT,89,Collision Worx of McAllen,auto body shop,Pharr,4.7,154,True,social,https://www.collisionworxx.com/?utm_source=omg-gbp&amp;utm_medium=webclick,Closes soon,(956) 331-8509,3,top rated auto body shop near Pharr tx
HOT,89,"WYCOTAX - #1 Income Tax, Payroll & Bookkeeping Company",accountant,Harlingen,5.0,177,True,social,https://wycotax.com/,"WYCOTAX - #1 Income Tax, Payroll & Bookkeeping Company",(956) 425-9926,3,accountant in Harlingen tx
HOT,80,Rojas Yard Service Roys,landscaping,Weslaco,5.0,79,True,social,https://www.facebook.com/RojasYardService/,,(956) 521-9036,1,landscaping in Weslaco tx
HOT,80,BY THE BAY ELECTRIC,electrician,Port Isabel,5.0,53,True,social,http://www.bythebayelectrictx.com/,Closed,(956) 433-5350,1,electrician in Port Isabel tx
HOT,80,Garduño Tax & Associates,accountant,Brownsville,4.9,86,True,social,https://gardunotax.com/,10+ years in business,(956) 542-2245,1,accountant in Brownsville tx
HOT,80,Paisano Tax - Pharr,accountant,Pharr,5.0,68,True,social,https://paisanotax.com/,1234 S Cage Blvd,(956) 601-0080,1,accountant in Pharr tx
HOT,80,Parker Automotive,auto repair shop,Harlingen,4.9,58,True,social,http://parkerautotx.com/,15+ years in business,(956) 535-3589,1,top rated auto repair shop near Harlingen tx
HOT,75,Tropical Health Care,urgent care,Port Isabel,4.4,64,True,social,https://www.facebook.com/Tropicalhealthcare/,413 Railroad St,(956) 202-0111,1,urgent care in Port Isabel tx
